id,cardCategory,cardCategoryName,cardNo,cardName,subTitle,extendType,extendTypeName,cardColorList,cardColorNameList,hero,region,tag,cardEffect,flavorText,energy,returnEnergy,power,cardQaList,craftList,productList,isPreview,cardSeries,attachEffect,errata,cardGroupLimit,cardNoShort
173,unit,单位,OGN·015/298,法荣队长,,,,['red'],['红色'],,诺克萨斯,崔法利,此处的其他友方单位获得{{强攻}}。（如果他们是进攻方，则{{S}}+1。）,“前进！永不停歇！”,4.0,1.0,5.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/2806b76599a94da48f0474427de8e4b3.png', 'backImage': '', 'rarity': 'rune_glimmer', 'rarityName': '不凡', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1484, 'artist': 'Six More Vodka'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-015
148,unit,单位,OGN·016/298,危险二人组,,,,['red'],['红色'],,班德尔城,机械,{{鼓舞}}—当你打出我时，让一名单位本回合内{{S}}+2。（如果你在本回合内已打出过其他卡牌，则发动此效果。）,,3.0,,3.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/5cb815a1e0c1476394b352fafabaee92.png', 'backImage': '', 'rarity': 'rune_glimmer', 'rarityName': '不凡', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1483, 'artist': 'Envar Studio'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}, {'productCode': 'SFD(英雄预组 兰博)', 'productName': '铸魂淬炼 英雄预组 兰博'}]",False,OGN,,,,OGN-016
298,equipment,装备,OGN·017/298,钢铁弩炮,,,,['red'],['红色'],,,,"此牌以休眠状态进场。
{{横置}}：对战场上的一名单位造成2点伤害。",“这么远的距离，怎么可能打中——哎哟！”,3.0,,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/b09fb22d135842c18c89d6459077dcdd.png', 'backImage': '', 'rarity': 'rune_glimmer', 'rarityName': '不凡', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1482, 'artist': 'Kudos Productions'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-017
300,unit,单位,OGN·018/298,诺克萨斯破坏者,,,,['red'],['红色'],,诺克萨斯,崔法利,对手的{{待命}}卡牌无法在此处被翻开打出。,计划越周全，越容易出错。,3.0,,3.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/88c6f8f0e7d7429ca0814188af6ac03f.png', 'backImage': '', 'rarity': 'rune_glimmer', 'rarityName': '不凡', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1481, 'artist': 'Six More Vodka'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-018
302,unit,单位,OGN·019/298,肆虐狂魂,,,,['red'],['红色'],,暗影岛,灵体,如果你本回合内已经弃置过手牌，则我获得{{强攻}}和{{游走}}。（如果我是进攻方，则{{S}}+1。我可以向其他战场进行移动。）,,4.0,,4.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/170a30b18ff24f7d8d7fb4b054eaabd2.png', 'backImage': '', 'rarity': 'rune_glimmer', 'rarityName': '不凡', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1480, 'artist': 'Six More Vodka'}]","[{'productCode': 'OGN(英雄预组 金克丝)', 'productName': '起源 英雄预组 金克丝'}, {'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-019
24,unit,单位,OGN·020/298,垃圾场小霸王,,,,['red'],['红色'],,班德尔城,机械,{{鼓舞}}—当你打出我时，弃置两张手牌，然后抽两张牌。（如果你在本回合内已打出过其他卡牌，则发动此效果。）,“最终的胜利者”这词，有点太主观了吧。,5.0,1.0,5.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/64ed8b20487246cb9cd2e793e78070e6.png', 'backImage': '', 'rarity': 'rune_glimmer', 'rarityName': '不凡', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1479, 'artist': 'Envar Studio'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-020
304,equipment,装备,OGN·021/298,太阳圆盘,,,,['red'],['红色'],,,,{{横置}}：{{鼓舞}}—你在本回合内打出的下一名单位以活跃状态进场。（如果你在本回合内已打出过其他卡牌，则发动此效果。）,"“追随我的人，也在追随宿命！”
——阿兹尔",2.0,1.0,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/eb36eca404ae41f29ef3bf75ac723ef1.png', 'backImage': '', 'rarity': 'rune_glimmer', 'rarityName': '不凡', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1478, 'artist': 'Envar Studio'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-021
306,spell,法术,OGN·022/298,热电光束,,,,['red'],['红色'],,,,"{{迅捷}}（可在你的回合或法术对决中打出。）
摧毁所有装备。","“关掉限制器，我看这光束稳定得很。”
——常见遗言",5.0,2.0,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/242c9a5bc149455cb21e0b037d6ec339.png', 'backImage': '', 'rarity': 'rune_glimmer', 'rarityName': '不凡', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1477, 'artist': 'Max Grecke'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-022
308,equipment,装备,OGN·023/298,来路不明的武器,,,,['red'],['红色'],,,,弃置一张手牌，{{横置}}： 选择一名友方单位。在本回合内，当它下次被摧毁时，你可以选择支付{{红色}}，改为以休眠状态将其召回。（把该单位送回基地，此行动不算作移动。）,,2.0,,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/acde143632894f17b02a10c453033747.png', 'backImage': '', 'rarity': 'rune_glimmer', 'rarityName': '不凡', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1476, 'artist': 'Kudos Productions'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,弃置一张手牌，{{横置}}：选择一名友方单位。本回合内，当它下次被摧毁时，你可以选择支付{{红色}}，以此改为移除其所受伤害、让其进入休眠状态、并将其召回。（把该单位送回基地，此行动不算作移动。）,,OGN-023
166,spell,法术,OGN·024/298,虚空索敌,,,,['red'],['红色'],,,,"{{迅捷}}（可在你的回合或法术对决中打出。）
对战场上的一名单位造成4点伤害，然后抽一张牌。","“今天是狩猎的好日子。”
——卡莎",3.0,1.0,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/1aba43a573ef40ff990b430ea0427daa.png', 'backImage': '', 'rarity': 'rune_glimmer', 'rarityName': '不凡', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1475, 'artist': 'Kudos Productions'}]","[{'productCode': 'OGN(英雄预组 金克丝)', 'productName': '起源 英雄预组 金克丝'}, {'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}, {'productCode': 'SFD(英雄预组 兰博)', 'productName': '铸魂淬炼 英雄预组 兰博'}]",False,OGN,,,,OGN-024
310,spell,法术,OGN·025/298,暴怒冲动,,,,['red'],['红色'],,,,"{{迅捷}}（可在你的回合或法术对决中打出。）
每名对手展示其主牌堆顶部的一张牌。你从中选择一张，并当作自己的牌打出，无视费用，然后回收其余的卡牌。",,4.0,2.0,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/3657cbabf8d142b795a736d7d7fe66b9.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1474, 'artist': 'Six More Vodka'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,"{{迅捷}}（可在你的回合或法术对决中打出。）
每名对手展示其主牌堆顶部的一张牌。你从中选择一张，将其放逐，然后当作自己的牌打出，无视费用。然后回收其余的卡牌。",,OGN-025
312,unit,单位,OGN·026/298,颂雷者 布林希尔,,,,['red'],['红色'],,弗雷尔卓德,,当你打出我时，对手本回合内不能打出卡牌。,“嘘，听天空的怒鸣。”,6.0,,5.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/bb513a97aa5f492fa29067a23e5f74ff.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1473, 'artist': 'Envar Studio'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-026
26,hero_unit,英雄单位,OGN·027/298,德莱厄斯,崔法利,,,['red'],['红色'],德莱厄斯,诺克萨斯,崔法利,每当你在回合中打出第二张牌时，让我本回合内{{S}}+2，并让我变为活跃状态。,“这无人可挡的武力。”,5.0,1.0,5.0,"[{'id': 1977, 'cardNo': 'OGN·027/298', 'question': '这张牌本身作为第二张牌被打出时，是否可以触发效果？', 'answer': '可以，根据规则595.4.a，可以触发效果。'}]","[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/1100323fe0204fa19db04765d5e7c889.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1472, 'artist': 'League Splash Team'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-027
28,hero_unit,英雄单位,OGN·027a/298,德莱厄斯,崔法利,,,['red'],['红色'],德莱厄斯,诺克萨斯,崔法利,每当你在回合中打出第二张牌时，让我本回合内{{S}}+2，并让我变为活跃状态。,“这无人可挡的武力。”,5.0,1.0,5.0,"[{'id': 1978, 'cardNo': 'OGN·027a/298', 'question': '这张牌本身作为第二张牌被打出时，是否可以触发效果？', 'answer': '可以，根据规则595.4.a，可以触发效果。'}]","[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/34b7b3eca2e54d7fbb1e9230e7f55701.png', 'backImage': '', 'rarity': 'rune_legend', 'rarityName': '异画', 'extendRarity': 'legacy_etching', 'extendRarityName': '异画', 'listSort': 1471, 'artist': 'League Splash Team'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-027a
178,hero_unit,英雄单位,OGN·028/298,德莱文,夸耀角斗士,,,['red'],['红色'],德莱文,诺克萨斯,,把你的分数加到我的战力上。,“咱们来多称赞我几句吧。”,5.0,1.0,3.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/19c4a992982f489a9eff0837417e1060.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1470, 'artist': 'Six More Vodka'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-028
261,spell,法术,OGN·029/298,星落,,,,['red'],['红色'],,,,"进行两次：
    对一名单位造成3点伤害。（可以选择不同的单位。）",,2.0,2.0,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/956ae92bd0934befa5a73736b9d275e0.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1469, 'artist': 'Kudos Productions'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,"对一名单位造成3点伤害。
对一名单位造成3点伤害。",,OGN-029
30,hero_unit,英雄单位,OGN·030/298,金克丝,爆破狂人,,,['red'],['红色'],金克丝,祖安,,"{{急速}}（你可以选择额外支付{{1}}和{{红色}}，让我以活跃状态进场。）
{{强攻2}}（如果我是进攻方，则{{S}}+2。）
当你打出我时，弃置两张手牌。",“我确实需要一把新枪。但不要告诉我的其它枪。”,3.0,1.0,4.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/e9f63d073d834728a16366f55fbd612a.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1468, 'artist': 'Kudos Productions'}]","[{'productCode': 'OGN(英雄预组 金克丝)', 'productName': '起源 英雄预组 金克丝'}, {'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-030
32,hero_unit,英雄单位,OGN·030a/298,金克丝,爆破狂人,,,['red'],['红色'],金克丝,祖安,,"{{急速}}（你可以选择额外支付{{1}}和{{红色}}，让我以活跃状态进场。）
{{强攻2}}（如果我是进攻方，则{{S}}+2。）
当你打出我时，弃置两张手牌。",“我确实需要一把新枪。但不要告诉我的其它枪。”,3.0,1.0,4.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/a579d5c3bc68410ea5b1206795ea53e5.png', 'backImage': '', 'rarity': 'rune_legend', 'rarityName': '异画', 'extendRarity': 'legacy_etching', 'extendRarityName': '异画', 'listSort': 1467, 'artist': 'League Splash Team'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-030a
314,unit,单位,OGN·031/298,狂暴龙怪,,,,['red'],['红色'],,巨神峰,龙,当你打出我时，你在本回合内打出的下一个法术费用减少{{5}}。,,6.0,1.0,4.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/4bde639f53a94792b9c1b5038bac9a72.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1466, 'artist': 'JiHun Lee'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-031
316,equipment,装备,OGN·032/298,邪鸦魔典,,,,['red'],['红色'],,,,{{横置}}：你打出的下一个法术造成的伤害+1（每段伤害都+1）。,这本书是用防火材料装订的。理由应该不难猜吧。,3.0,,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/e84ad14a85fb4cc9ade7a63cdb9caa9a.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1465, 'artist': 'Polar Engine Studio'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,{{横置}}：本回合内你打出的下一个法术造成的伤害+1（每段伤害都+1）。,,OGN-032
318,spell,法术,OGN·033/298,巧取豪夺,,,,['red'],['红色'],,,,"{{反应}}（可在任意时机打出，甚至先于其他法术和技能的结算。）
选择一名敌方单位。除非其控制者选择让你抽两张牌，否则对该单位造成6点伤害。
",“同意的话，就眨眨眼。”,2.0,1.0,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/c8ba08f01a49471287a2efc66d8f819c.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1464, 'artist': 'Kudos Productions'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-033
34,hero_unit,英雄单位,OGN·034/298,泰达米尔,凛冽凶蛮,,,['red'],['红色'],泰达米尔,弗雷尔卓德,,当我通过进攻征服一处战场时，如果你给敌方单位造成过不低于5点的过量伤害，则你获得的分数+1。,“你是没有机会赢我的。”,7.0,2.0,8.0,"[{'id': 1979, 'cardNo': 'OGN·034/298', 'question': '这张牌通过技能获得的分数是否可以作为玩家获得胜利的最后一分？', 'answer': '可以，技能得分能够使玩家获得最后一分并取得游戏胜利。'}, {'id': 1980, 'cardNo': 'OGN·034/298', 'question': '为什么这张牌的表述是“你获得的分数+1”，而不是英文卡牌中“you score 1 point”的直接翻译？', 'answer': '这里的表述是指“你这局游戏内已获得的总分数”+1，同时也是为了避免“你获得1分”的表述造成这次征服总共只能获得1分的歧义。'}]","[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/e0356a4274a34903b51f82019700c4b5.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1463, 'artist': 'Six More Vodka'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-034
174,hero_unit,英雄单位,OGN·035/298,薇恩,追猎者,,,['red'],['红色'],薇恩,德玛西亚,,"{{强攻3}}（如果我是进攻方，则{{S}}+3。）
如果对手已控制任意战场，则我以活跃状态进场。每当我征服一处战场时，你可以选择支付{{1}}来让我返回所属的手牌。",“趁黑出动。”,4.0,1.0,2.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/7f801ae446104b5686f6769e17e2f090.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1462, 'artist': 'Kudos Productions'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-035
36,hero_unit,英雄单位,OGN·036/298,蔚,铲除者,,,['red'],['红色'],蔚,皮尔特沃夫,,"{{游走}} （我可以向其他战场进行移动。）
你可以从废牌堆回收一张卡牌，然后让我本回合内{{S}}+1（可重复执行）。",“先打一拳，打的时候再把问题问遍！”,2.0,1.0,3.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/520ae5d653f6428fbaa3d7ed754f03c1.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1461, 'artist': 'Kudos Productions'}]","[{'productCode': 'OGN(英雄预组 金克丝)', 'productName': '起源 英雄预组 金克丝'}, {'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-036
167,unit,单位,OGN·037/298,不朽凤凰,,,,['red'],['红色'],,,灵体,"{{强攻2}}（如果我是进攻方，则{{S}}+2。）
当你使用法术摧毁一名单位时，你可以选择支付{{1}}和{{红色}}，以此从废牌堆中将我打出。",每一个亡者的记忆，都让这火焰燃烧得更炽烈。,3.0,1.0,3.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/84e7d07a83534a9ea0507e19e192db4a.png', 'backImage': '', 'rarity': 'rune_core', 'rarityName': '史诗', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1460, 'artist': 'Kudos Productions'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-037
38,unit,单位,OGN·038/298,邪焰巨龙 卡德雷格林,,,,['red'],['红色'],,德玛西亚,龙,当你打出我时，你场上每有一名{{强力}}单位，就抽一张牌。（战力达到5或以上时，即为强力单位。）,洪荒之火。,9.0,2.0,9.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/df96ef8689ad43379600442ddc7cb4f9.png', 'backImage': '', 'rarity': 'rune_core', 'rarityName': '史诗', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1459, 'artist': 'Six More Vodka'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-038
320,hero_unit,英雄单位,OGN·039/298,卡莎,九死一生,,,['red'],['红色'],卡莎,虚空之地,,"{{急速}}（你可以选择额外支付{{1}}和{{红色}}，让我以活跃状态进场。）
当我征服一处战场时，抽一张牌。",“我喜欢这里。说不定会留下来。”,4.0,,4.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/ad74e65ef9b549baacb0e7411dfd1198.png', 'backImage': '', 'rarity': 'rune_core', 'rarityName': '史诗', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1458, 'artist': 'League Splash Team'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-039
323,hero_unit,英雄单位,OGN·039a/298,卡莎,九死一生,,,['red'],['红色'],卡莎,虚空之地,,"{{急速}}（你可以选择额外支付{{1}}和{{红色}}，让我以活跃状态进场。）
当我征服一处战场时，抽一张牌。",“我喜欢这里。说不定会留下来。”,4.0,,4.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/62a73af942c24edbbc1430d7dfd85b84.png', 'backImage': '', 'rarity': 'rune_legend', 'rarityName': '异画', 'extendRarity': 'legacy_etching', 'extendRarityName': '异画', 'listSort': 1457, 'artist': 'Envar Studio'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-039a
40,equipment,装备,OGN·040/298,暴怒之印,,,,['red'],['红色'],,,,{{横置}}：{{反应}}—{{获得}}{{红色}}，用以支付符能费用。（获得费用资源的技能无法成为其他法术的反应目标。）,,0.0,1.0,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/1eebeeeb98bf4f3e9ff936133063c0f7.png', 'backImage': '', 'rarity': 'rune_core', 'rarityName': '史诗', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1456, 'artist': 'Kudos Productions'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-040
42,hero_unit,英雄单位,OGN·041/298,沃利贝尔,震怒天声,,,['red'],['红色'],沃利贝尔,弗雷尔卓德,,"{{法盾2}}（对手必须额外支付{{A}}{{A}}才能将我选为法术或技能的目标。）
当我进攻时，对此处的敌方单位造成共计5点伤害，可在多名敌方单位之间分摊。",“我纵声咆哮，开山裂地！”,10.0,2.0,9.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/6819fca687fb45279b1405f267471829.png', 'backImage': '', 'rarity': 'rune_core', 'rarityName': '史诗', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1455, 'artist': 'Envar Studio'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-041
44,hero_unit,英雄单位,OGN·041a/298,沃利贝尔,震怒天声,,,['red'],['红色'],沃利贝尔,弗雷尔卓德,,"{{法盾2}}（对手必须额外支付{{A}}{{A}}才能将我选为法术或技能的目标。）
当我进攻时，对此处的敌方单位造成共计5点伤害，可在多名敌方单位之间分摊。",“我纵声咆哮，开山裂地！”,10.0,2.0,9.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/d9187abae44b489e955c284092dc7a82.png', 'backImage': '', 'rarity': 'rune_legend', 'rarityName': '异画', 'extendRarity': 'legacy_etching', 'extendRarityName': '异画', 'listSort': 1454, 'artist': 'League Splash Team'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-041a
46,rune,符文,OGN·042/298,翠意符文,,,,['green'],['绿色'],,,,,,,,,"[{'id': 1981, 'cardNo': 'OGN·042/298', 'question': '通过横置符文获得的法力是否可以储存？如果我先横置一张符文获得一点法力，随后我将这张横置的符文回收用于支付“专注之印”的符能费用，那么之前获得的法力还存在吗？', 'answer': '可以，这样的操作是符合规则的，但储存在符文池中的法力必须在当前回合内使用，回合结束后符文池中未被消耗的法力和符能会被清空。'}]","[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/65af63620d714c79891170753eb4eb5a.png', 'backImage': '', 'rarity': 'rune_dust', 'rarityName': '普通', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1453, 'artist': 'Greg Ghielmetti & Leah Chen'}]","[{'productCode': 'OGS', 'productName': '起源 试炼之地'}, {'productCode': 'OGN(英雄预组 李青)', 'productName': '起源 英雄预组 李青'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-042
